68.048,2403.551,-21.321,0.025,NaN,NaN
68.548,2392.893,-21.309,0.023,NaN,NaN
69.048,2382.242,-21.298,0.023,NaN,NaN
69.548,2371.596,-21.286,0.024,NaN,NaN
70.048,2360.956,-21.274,0.023,NaN,NaN
70.548,2350.322,-21.262,0.024,NaN,NaN
71.048,2339.694,-21.251,0.023,NaN,NaN
71.548,2329.071,-21.239,0.023,NaN,NaN
72.048,2318.454,-21.228,0.023,NaN,NaN
72.548,2307.844,-21.216,0.024,NaN,NaN
73.048,2297.239,-21.204,0.023,NaN,NaN
73.548,2286.639,-21.193,0.023,NaN,NaN
74.048,2276.046,-21.181,0.023,NaN,NaN
74.548,2265.458,-21.17,0.023,NaN,NaN
75.048,2254.876,-21.157,0.025,NaN,NaN
75.548,2244.3,-21.147,0.021,NaN,NaN
76.048,2233.73,-21.136,0.022,NaN,NaN
76.548,2223.164,-21.125,0.022,NaN,NaN
77.048,2212.605,-21.114,0.022,NaN,NaN
77.548,2202.051,-21.102,0.024,NaN,NaN
78.048,2191.503,-21.09,0.023,NaN,NaN
78.548,2180.961,-21.079,0.023,NaN,NaN
79.048,2170.425,-21.067,0.023,NaN,NaN
79.548,2159.894,-21.055,0.024,NaN,NaN
80.048,2149.37,-21.043,0.023,NaN,NaN
80.548,2138.851,-21.031,0.023,NaN,NaN
81.048,2128.338,-21.02,0.024,NaN,NaN
81.548,2117.831,-21.008,0.023,NaN,NaN
82.048,2107.33,-20.996,0.023,NaN,NaN
82.548,2096.835,-20.985,0.023,NaN,NaN
83.048,2086.346,-20.973,0.024,NaN,NaN
83.548,2075.862,-20.961,0.023,NaN,NaN
84.048,2065.385,-20.95,0.023,NaN,NaN
84.548,2054.913,-20.937,0.025,NaN,NaN
85.048,2044.447,-20.925,0.024,NaN,NaN
85.548,2033.987,-20.914,0.022,NaN,NaN
86.048,2023.533,-20.903,0.022,NaN,NaN
86.548,2013.084,-20.892,0.023,NaN,NaN
87.048,2002.641,-20.881,0.023,NaN,NaN
87.548,1992.204,-20.868,0.024,NaN,NaN
88.048,1981.772,-20.858,0.022,NaN,NaN
88.548,1971.346,-20.847,0.022,NaN,NaN
89.048,1960.926,-20.835,0.023,NaN,NaN
89.548,1950.511,-20.824,0.022,NaN,NaN
90.048,1940.101,-20.813,0.022,NaN,NaN
90.548,1929.698,-20.802,0.022,NaN,NaN
91.048,1919.299,-20.791,0.022,NaN,NaN
91.548,1908.907,-20.78,0.022,NaN,NaN
92.048,1898.52,-20.769,0.022,NaN,NaN
92.548,1888.138,-20.757,0.022,NaN,NaN
93.048,1877.762,-20.746,0.023,NaN,NaN
93.548,1867.392,-20.735,0.022,NaN,NaN
94.048,1857.027,-20.724,0.022,NaN,NaN
94.548,1846.668,-20.713,0.023,NaN,NaN
95.048,1836.314,-20.702,0.021,NaN,NaN
95.548,1825.966,-20.691,0.023,NaN,NaN
96.048,1815.623,-20.68,0.021,NaN,NaN
96.548,1805.285,-20.67,0.021,NaN,NaN
97.048,1794.953,-20.659,0.022,NaN,NaN
97.548,1784.626,-20.648,0.021,NaN,NaN
98.048,1774.305,-20.638,0.021,NaN,NaN
98.548,1763.989,-20.627,0.021,NaN,NaN
99.048,1753.678,-20.615,0.024,NaN,NaN
99.548,1743.373,-20.605,0.02,NaN,NaN
100.048,1733.074,-20.594,0.021,NaN,NaN
100.548,1722.779,-20.584,0.02,NaN,NaN
101.048,1712.49,-20.574,0.021,NaN,NaN
101.548,1702.206,-20.563,0.021,NaN,NaN
